https://w3id.org/okn/o/sdm#Model,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#dateCreated,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#author,https://w3id.org/okn/o/sd#hasSourceCode,https://w3id.org/okn/o/sd#keywords,https://w3id.org/okn/o/sd#usefulForCalculatingIndex,https://w3id.org/okn/o/sdm#hasGrid,https://w3id.org/okn/o/sdm#hasModelCategory,https://w3id.org/okn/o/sd#datePublished,https://w3id.org/okn/o/sd#hadPrimarySource,https://w3id.org/okn/o/sd#hasContactPerson,https://w3id.org/okn/o/sd#hasDocumentation,https://w3id.org/okn/o/sd#hasDownloadURL,https://w3id.org/okn/o/sd#hasInstallationInstructions,https://w3id.org/okn/o/sd#hasPurpose,https://w3id.org/okn/o/sd#hasVersion,https://w3id.org/okn/o/sd#license,https://w3id.org/okn/o/sd#logo,https://w3id.org/okn/o/sd#operatingSystems,https://w3id.org/okn/o/sd#softwareRequirements,https://w3id.org/okn/o/sd#hasAssumption,https://w3id.org/okn/o/sd#hasFunding,https://w3id.org/okn/o/sd#publisher,https://w3id.org/okn/o/sd#citation,https://w3id.org/okn/o/sd#hasExample,https://w3id.org/okn/o/sd#hasSampleVisualization,https://w3id.org/okn/o/sd#referencePublication,https://w3id.org/okn/o/sd#shortDescription,https://w3id.org/okn/o/sd#website,https://w3id.org/okn/o/sdm#hasExplanationDiagram,https://w3id.org/okn/o/sd#contributor,https://w3id.org/okn/o/sd#hasUsageNotes
9ac2fc05-0947-4898-bdc9-df4bb80483cc,https://w3id.org/okn/o/sdm#CoupledModel,CRT: Cascade routing tool to define and visualize flow paths for grid-based watershed model,,"The U.S. Geological Survey Cascade Routing Tool (CRT) is a computer application for watershed models that include the coupled Groundwater and Surface-water FLOW model GSFLOW and the Precipitation-Runoff Modeling System (PRMS). CRT generates output to define cascading surface and shallow subsurface flow paths for grid-based model domains. CRT also includes an option to condition the grid-scale DEM to fill unintended swales and to provide continuous down-sloping HRUs that follow streams. CRT requires a land-surface elevation for each hydrologic response unit (HRU) of the model grid; these elevations can be derived from a Digital Elevation Model (DEM) raster data set of the area that contains the model domain. Additionally, a list is required of the HRUs that contain streams, swales, lakes, and other cascade termination features along with indices that uniquely define these features. Cascade flow paths are determined from the altitudes of each HRU. Cascade paths can occur across any of the four faces of an HRU, to a stream, or to a lake within or adjacent to an HRU. Cascades can terminate at a stream, lake, or HRU that has been designated as a watershed outflow location.",8062d00d-1c21-478f-9a34-0bd231d9fdcd,,"groundwater; groundwater flow; groundwater and surface-water interaction, 2D Flow model; Water",,,Hydrology,,,,https://water.usgs.gov/ogw/CRT/Summary_CRT.txt,https://water.usgs.gov/ogw/CRT/CRT_1.3.1.zip,https://water.usgs.gov/ogw/CRT/Readme.txt,,,,,,,,,,"Henson, W.R, Medina, R.L., Mayers, C.J., Niswonger, R.G., and Regan, R.S., 2013, CRT -- Cascade Routing Tool to define and visualize flow paths for grid-based watershed models: U.S. Geological Survey Techniques and Methods 6-D2, 28 p.",,,,The U.S. Geological Survey Cascade Routing Tool (CRT) is a computer application for watershed models that include the coupled Groundwater and Surface-water FLOW model GSFLOW and the Precipitation-Runoff Modeling System (PRMS).,https://www.usgs.gov/software/crt-cascade-routing-tool-define-and-visualize-flow-paths-grid-based-watershed-models,,,The download URL contains the model has been compiled for Microsoft Windows.
CYCLES,https://w3id.org/okn/o/sdm#Theory-GuidedModel,Cycles,2016,"Cycles simulates the productivity and the water,carbon and nitrogen balance of soil-crop systems subject to climate conditions and a large array of management constraints. Overall the model is set up to be daily. Some processes such as water balance are temporally nested (subdaily)
.",kemanian_armen;shi_yuning;white_charlie;stockle_claudio,,Agriculture; crop yield; crop failure; weather; fertilizer; crop management,crop_seasonal_production_index,cycles_grid,Agriculture,,,kemanian_armen,https://plantscience.psu.edu/research/labs/kemanian/models-and-tools/cycles,https://github.com/PSUmodeling/Cycles,http://psumodeling.github.io/Cycles/,crop seasonal production,cycles_v0.10.2_alpha;cycles_v0.9.3_alpha;cycles_v0.9.4_alpha,,cycles_logo,Windows;Unix,,"The simulation unit in Cycles is a field with a single soil (soil file) that is layered (user defined number of layers) exposed to a daily weather (weather file) and subject to operations (operations file) that control soil properties; vegetation properties (crop file) and surface residue properties. Variables in weather file are considered rigid forcings. Surface conditions do not alter air temperature or moisture. Soil is connected to the residues, aboveground living biomass, air, and radiation from the atmosphere, and with the bottom of the profile. There is no lateral water or solutes movement within the soil profile. When running stand alone, runoff and percolation water simply leaves the simulation unit. Vegetation can be composed of monocultures (single species) or multiple species. The parameters describing each plant of the community are described in the crop file. The operations file allows multiple types of interventions organized as tillage, fertilization, and planting events. Operations like kill crop are part of tillage. To enable coupling with other models, Cycles can be set to replace (re-initialize) internally calculated variable with external inputs. For example, infiltration can be an input from the PIHM model, soil moisture can be reset based on observations or data from other models. This flexibility extends to all state variables. Re-initialization algorithm can break the mass balance and is not recommended unless the goal overrides mass or energy balance concerns. Overall the model is set up to be daily. Some processes such as water balance are temporally nested (subdaily)
",CYCLES_funding,penn_state_university,,"#### Below is an illustrative example on how to use Cycles.
---
General instructions: When using the Cycles AgroEcosystems Model in any region, you should follow the steps indicated below :

1) Find your field location using a map. Cycles is a point-based model, and you will need information about the soil and weather for the point being simulated.

2) [Expert users/modelers] Check the default control properties. These can be found in the Cycles control file. In the MINT configuration of Cycles, this file is not exposed, but can be found by downloading the component and looking at the technical details.
 
3) Check the soil values for the chosen location (by default Cyles uses [GSSURGO](https://www.nrcs.usda.gov/wps/portal/nrcs/detail/soils/home/?cid=nrcs142p2_053628)) properties from your field location.
 
4)  Select the weather location (by default Cycles tries to use the closest GLDAS grid) for your field location. A python script is used to read GLDAS netCDF4 files, aggregate subdaily GLDAS forcing data to daily resolution, and output the daily variables in text format to be used by Cycles.
 
5) **[Expert users/modelers]** Create operations for your field location using the Operation Panel and/or Timeline. In the MINT configuration of Cycles, this file is not exposed, but can be found by downloading the component and looking at the technical details.

6) Inspect/visualize model results.


**Scenario**: In our case we want to calculate the Seasonal Crop Production Index for the Pongo basin in South Sudan, because it provides a fast and robust way of reporting normalized yields for a given grid point or region. The goal of the index is to easily segment “years” or “seasons” that can be problematic for food production, and to provide an intuitive sense of the magnitude of the problem. The raw yield outputs might be difficult to interpret for non-experts, and index is more transparent.

The Seasonal Crop Production Index is based on the ratio of the yield of a given combination of planting date, fertilization and weed pressure to the median yield under such conditions across years:
 
 * An index = 1 means that the year resembles the median years, and it is assumed that it represents a neutral condition (neither local excess or shortage of food supply). 
 * An index > 1 means that the local food supply may exceed the median, and the larger the number the better off the location. The caveat here is that flooding damage might be underestimated. As we refine our simulations this limitation will be lifted.
 * An index < 1 means a situation worse than normal, and the lower the value the worse the situation. It is safe to assume that this is a reliable indicator of local food shortage.

**Data sources**:When attempting to follow the steps indicated above, the most difficult challenge is finding weather and soil files for our target region, as they are not available in GSSURGO or NLDAS. Therefore we selected the soils information from [USDA](https://www.nrcs.usda.gov/wps/portal/nrcs/detail/soils/survey/tools/?cid=nrcseprd1407030), and [Global Land Data Assimilation System (GLDAS)](https://ldas.gsfc.nasa.gov/gldas) for the weather data. GLDAS has coarser temporal resolution than NLDAS, but has global coverage which is critical in our use case.

**Results**: We executed Cycles in 209 locations we selected in the Pongo region, selecting ""Maize"" as our target crop and with multiple fertilization rates and weed fraction. Figure 1 shows the Variation of the Seasonal Crop Production Index for maize for one agricultural grid point in the Pongo Basin, after consolidating the results of each of the executions. The nitrogen rates represent from low to high fertilization (for the agronomy minded, 78 to 1250 kg/ha of raw fertilizer with 32% nitrogen). The 0.4 in the legend indicates the weed pressure (medium). The planting dates are not shown here, but an analyst can easily explore their impact by expanding the data selection. Clearly, years 2011, 2016 and 2017 in particular were problematic. 

![Fig1](https://files.mint.isi.edu/s/ez3Q7C7HhiBY52I/download)

**Figure 1:  Variation of the Seasonal Crop Production Index for maize for one agricultural grid point in the Pongo Basin.**

---
For more information on using Cycles, please see https://www.cycles-model.psu.edu/Cycles/CyclesModel.html.",,,,https://plantscience.psu.edu/research/labs/kemanian/models-and-tools/cycles,cycles_forrester,,
ClimComp,https://w3id.org/okn/o/sdm#EmpiricalModel,ClimComp,2018,ClimComp is a Python routine for comparing the seasonal prediction with the average climatology,khider_deborah,climcomp_source,seasonal climate;climate; climatology;comparison,evapotranspiration_drought_intensity_index;standardized_precipitation_wetness_index,,Weather,,https://github.com/KnowledgeCaptureAndDiscovery/ClimComp,khider_deborah,https://github.com/KnowledgeCaptureAndDiscovery/ClimComp/blob/master/README.md,https://github.com/KnowledgeCaptureAndDiscovery/ClimComp,https://github.com/KnowledgeCaptureAndDiscovery/ClimComp,,ClimComp_0.0.2,,climcomp_logo,Windows;Unix,xarray0.11.0;numpy1.15.0;pandas0.23.4;glob2v0.6,,ClimComp_funding,usc,,,,,,https://github.com/KnowledgeCaptureAndDiscovery/ClimComp,,,
DSI,,Drought Indices Model,,"The Drought Indices Model (SDI) uses data from several climate sources (CHIRPS, GLDAS, FLDAS, and ECMWF) to generate three useful climate indices: the Standardized Precipitation Index, Standardized Precipitation Evapotranspiration Index, and the Potential Evapotranspiration.",khider_deborah,,Climate; drought; index,standardized_precipitation_index;potential_evapotranspiration;standardized_recipitation_evapotranspiration_index,,Weather,,,,https://github.com/mintproject/droughtIndices/blob/master/README.md,https://github.com/mintproject/droughtIndices,https://github.com/mintproject/droughtIndices/blob/master/README.md,drought indices calculation,dsi_1.0;7da64f92-362a-4be4-89ac-b9e10055ca30,https://github.com/mintproject/droughtIndices/blob/master/README.md,,,,,,,,,,,,,,,
DSSAT,https://w3id.org/okn/o/sdm#Theory-GuidedModel,Decision Support System for Agrotechnology Transfer (DSSAT),1989,"Decision Support System for Agrotechnology Transfer (DSSAT) is software application program that comprises dynamic crop growth simulation models for over 40 crops. DSSAT is supported by a range of utilities and applications for weather, soil, genetic, crop management and observational experimental data. Includes example data sets for all crop models. The crop simulation models simulate growth, development and yield as a function of the soil-plant-atmosphere dynamics (https://dssat.net/. 2019)",hoogenboom_gerrit;boote_ken;shelia_vakhtang;porter_cheryl;singh_upendra;white_jeff,,Decision Support System; Agrotechnology; crop growth simulation; weather; soil; genetic; crop management;soil-plant-atmosphere dynamics,,,Agriculture,,https://dssat.net/,,https://dssat.net,https://apps.agapps.org/ide/serial/index.php/request?sft=3,,,DSSAT_4.7,,dssat_logo,Windows;Unix,,,DSSAT_funding,dssat_foundation,"Hoogenboom; G.; C.H. Porter; V. Shelia; K.J. Boote; U. Singh; J.W. White; L.A. Hunt; R. Ogoshi; J.I. Lizaso; J. Koo; S. Asseng; A. Singels; L.P. Moreno; and J.W. Jones. 2019. Decision Support System for Agrotechnology Transfer (DSSAT) Version 4.7.5"" (https://DSSAT.net). DSSAT Foundation; Gainesville; Florida; USA",,,"Hoogenboom; G.; C.H. Porter; V. Shelia; K.J. Boote; U. Singh; J.W. White; L.A. Hunt; R. Ogoshi; J.I. Lizaso; J. Koo; S. Asseng; A. Singels; L.P. Moreno; and J.W. Jones. 2019. Decision Support System for Agrotechnology Transfer (DSSAT) Version 4.7.5"" (https://DSSAT.net). DSSAT Foundation; Gainesville; Florida; USA",,https://dssat.net/,,,
ECONOMIC_AGGREGATE_CROP_SUPPLY,https://w3id.org/okn/o/sdm#Theory-GuidedModel,Economic aggregate crop supply response model (EACS),2018,"The Aggregate crop supply response model (EACS) describes an aggregate crop supply response model for a region (tested for South Sudan). This is a regional-scale aggregate model of agricultural supply for a specified set of crops (cassava, groundnuts, maize, sesame seed, and sorghum).",cobourn_kelly,,economy; land use; crop production; fertilizer costs,,econ_grid,Economy,,,,,,,optimal fertilizing rates; estimated yield,EACS_6.1;EACS_2.0;EACS_7;EACS_6.0,,eacs_logo,Windows;Unix,,The model calibrates the parameters of a constant elasticity of substitution (CES) production function and linear cost function using the positive mathematical programming (PMP) method. Calibration relies on observed data on agricultural input use (land and fertilizer) and crop yields. Markets are assumed complete.,ECONOMIC_AGGREGATE_CROP_SUPPLY_funding,virginia_tech,,"#### Below is a brief illustrative example to understand how this model can be used in MINT.
---
**Scenario**: The South Sudan government plans to implement a regional fertilizer subsidy program to help the farmers in Pongo Basin area to achieve a higher level of yield and alleviate the food insecurity issue. The rate of fertilizer subsidy has not yet decided. 

An analyst can use EACS within MINT to simulate how different levels of fertilizer subsidy rate (ranging from 10% to 50%, fully subsidized) would lead to different levels of output variables such as production and land use for each type of crops considered in the model. Based on the simulation results, analysts can decide what’s the optimal rate of fertilizer subsidy rate they want to apply in reality. The economic model consists of a numerical simulation of a non-linear constrained optimization problem that is calibrated to reflect observed decision-making in the study region. The calibration approach uses Positive Mathematical Programming (PMP), which ensures that the simulation model reflects unobserved constraints (e.g., access to credit, labor availability, crop rotation practices) that affect decisions about agricultural production. By varying related parameters (prices, land/fertilizer cost) one at a time between -50 and 50 (increment by 10) for each crop (cassava,  sorghum, maize, groundnuts, and sesame), simulated crop production results are generated to predict how farmers react to potential economic condition changes.

The model is an aggregate and represents decision-making by all agricultural households in the study region. The model predicts agricultural production, taking into account the behavioral response of farming households to changes in environmental, economic, and policy drivers. Output variables include the total amount of land in agricultural production, the amount of land and fertilizer used per unit area in the cultivation of each of the region’s crops, average crop yields, and net revenues earned in agricultural production. For the Pongo Basin in South Sudan, the model generates these output variables for maize, cassava, sorghum, groundnuts, and sesame seed crops.

In our scenario, analysts are trying to determine an optimal fertilizer subsidy rate for farmers in Pongo Basin to promote crop yield in 2017 lean season. The fertilizer subsidy rate can vary from 10% to 50%. 
Initially, the baseline simulated crop yield and production are displayed in Figure 1:  


![Fig1](https://files.mint.isi.edu/s/ILn4cnLyy8V0eRI/download)

**Figure 1: Estimated baseline yield and production per crop**


By imposing a 20% fertilizer subsidy, we expect the farmers to use more fertilizer as inputs for some crops thus leading to higher yield and production level and eventually higher revenue level and alleviate the food insecurity problem in Pongo Basin area during the 2017 lean season. By using EACS, the simulated yield and production level after imposing the intervention (i.e., 20% decrease in fertilizer cost for all crops, assuming the fertilizer subsidy applies to all crops within this area) is displayed in Figure 2.

![Fig2](https://files.mint.isi.edu/s/JLWumO6NrCPW5NR/download)

**Figure 2: Estimated yield and production per crop with a 20% decrease in fertilizer cost for all crops**
  
By comparing the baseline and intervention (20%) outputs, analysts may find a 20% fertilizer subsidy program lead to higher yield level for cassava and maize and higher production level for sorghum. Since the goal of the economic model is to maximize the total revenue of the farmers within this area, analysts would see the farmers make new decisions on fertilizer use and land allocation on different crops based on different interventions they choose. 

Under the same logic, analysts can run similar simulations for 10%. 30%, 40% and 50% fertilizer subsidy interventions and check the new outcomes. We display only two outcome variables of Economic model: Yield and Total Production. Extra outcome variables such as land use, fertilizer application rate and total fertilizer use are also available for analysts to check and compare within in the MINT system.  

By running multiple simulations with different economic interventions, analysts would have a general idea of how the proposed policy may impact the agricultural and economic outcomes of their interest area. The economic model outcome variables can also help them to further calculate the cost and benefit of the potential policy and finalize their decisions on policy-making. 

**Data sources**: In this scenario, the model was configured using Food and Agriculture Organization 2015 production data for baseline land use, yield and production level (http://www.fao.org/faostat). 
 Crop price data are World Food Programme database (https://data.humdata.org/dataset/wfp-food-prices-for-south-sudan) and estimated elasticities from related literatures. 

The model was calibrated from national/regional observed data on land use and crop production level for behavior parameters, to produce optimal simulation outputs under various adjustments to variables within the model.",,,,,,,
FSI,https://w3id.org/okn/o/sdm#EmpiricalModel,Flood Severity Index model,2019,"This Python model calculates a flood severity index based on the annual maxima of volumetric flow for the period 1981-2017 obtained from the GloFAS data (http://www.globalfloods.eu/). The thresholds were estimated from a Gumbel distribution using the methods of L-moments. The severity is based on a 2-yr return period (medium), 5-yr return period (high), and 20-yr return period (severe).",khider_deborah,fsi_source,hydrology; flood; index,flood_severity_index,fsi_grid,Hydrology,2019,https://github.com/mintproject/FloodSeverityIndex,khider_deborah,https://github.com/mintproject/FloodSeverityIndex/blob/master/README.md,https://github.com/mintproject/FloodSeverityIndex,https://github.com/mintproject/FloodSeverityIndex/blob/master/README.md,flood severity index calculation,fsi_1.0,https://github.com/mintproject/FloodSeverityIndex/blob/master/LICENSE,fsi_logo,Unix," xarray = 0.12.1 (Do not update to the latest version);   numpy;    cartopy;   panda;  matplotlib;    imageio
",,,,,,,,,,,,
HAND,https://w3id.org/okn/o/sdm#EmpiricalModel,Height Above Nearest Drainage (HAND),2010,"The Height Above the Nearest Drainage (HAND) is a model that normalizes topography according to the local relative heights found along a given drainage network. Model output shows a high correlation with the depth of the water table in a region and provide an accurate spatial representation of soil water environments. HAND takes as input a Digital Elevation Map of a given region, producing as output a normalized draining potential (or relative vertical flowpath-distance) to the nearest drainages.",taborton_david,,Relative height;Normalization of topography;Gravitational potential;Draining potential;Flow path;Drainage network,flooding_contour,,Hydrology,,https://www.hydroshare.org/resource/c17a0da1bd1f4489b4e72e0eaf2ae475/,,http://hydrology.usu.edu/taudem/taudem5/documentation.html,https://github.com/dtarb/TauDEM,,Flooding map generation,HANDv2;HANDv1,,hand_logo,Windows;Unix,,,HAND_funding,utah_university,,,hand_sample_visualization;hand_travis,,,,hand_explanation;hand_explanation2,,
MODFLOW,https://w3id.org/okn/o/sdm#Theory-GuidedModel,MODFLOW,1983,Modflow is a popular open-source groundwater flow model distributed by the U.S. Geological survey,usgs,,groundwater modeling; steady and nonsteady flow; areal recharge; evapotranspiration; flow to drains; flow through river beds,water_table_level_height;total_water_storage,,Hydrology,,https://www.usgs.gov/mission-areas/water-resources/science/modflow-and-related-programs;https://en.wikipedia.org/wiki/MODFLOW,,https://water.usgs.gov/ogw/modflow/,https://www.usgs.gov/software/modflow-2005-usgs-three-dimensional-finite-difference-ground-water-model,https://water.usgs.gov/water-resources/software/MODFLOW-2005/readme.txt,water budget estimation; total pumping bugdets,modflow_2005,https://creativecommons.org/publicdomain/zero/1.0/,modflow_logo,Windows;Unix,,,MODFLOW_funding,usgs,Harbaugh; A. W. (2005). MODFLOW-2005; the US Geological Survey modular ground-water model: the ground-water flow process (pp. 6-A16). Reston; VA: US Department of the Interior; US Geological Survey.,,,"Harbaugh, A. W. (2005). MODFLOW-2005, the US Geological Survey modular ground-water model: the ground-water flow process (pp. 6-A16). Reston, VA: US Department of the Interior, US Geological Survey.",,https://www.usgs.gov/mission-areas/water-resources/science/modflow-and-related-programs,,,
PIHM,https://w3id.org/okn/o/sdm#Theory-GuidedModel,Penn State Integrated Hydrology Model (PIHM),2007,"The Penn State Integrated Hydrologic Modeling System (PIHM) is a finite volume code used for simulating the distributed hydrologic states of a given watershed or river basin. PIHM accounts for many physical processes including: land surface processes (evaporation- transpiration, canopy interception,  snowmelt) overland/channel flow coupled to groundwater flow. PIHM can include reservoirs and flow control structures. PIHM applies adaptive time stepping and uses the method of lines to solve the system of implicit equations.",shu_lele;duffy_christopher,pihm_source,channel routing; surface overland flow; subsurface flow; interception; snow melt; evapotranspiration; semi-discrete approach,stream_duration_index,pihm_grid_general,Hydrology,,http://www.pihm.psu.edu/,duffy_christopher,http://www.pihm.psu.edu,http://www.pihm.psu.edu/pihmgis_downloads.html,http://www.pihm.psu.edu/Downloads/Doc/Installation_guide.pdf,surface water modeling; flooding prediction,pihm_v4;pihm_2.2,https://creativecommons.org/publicdomain/zero/1.0/,pihm_logo,Windows; Mac; Linux,sundials2.2.0,PIHM uses a finite volume numerical procedure that resolves the domain into triangular prisms from bottom of groundwater to top of canopy. The state variables within each prism are fully coupled internally and with adjacent cells such that a mass balance is assured at each cell and globally across the domain.,PIHM_funding,penn_state_university,"Qu, Yizhong; Duffy, Christopher J.; 2007. A semidiscrete finite volume formulation for multiprocess watershed simulation: MULTIPROCESS WATERSHED SIMULATION. Water Resources Research, 43, . 10.1029/2006WR005752","An example of the PIHM Model for the Pongo basin in South Sudan can be browsed by using the following Notebook (Wolfram Mathematica CDF player is needed to visualize and change the results of the notebook): https://files.mint.isi.edu/s/oLw76x6chUNXOc0/download

Alternatively, you may browse the following PDF for a non-interactive version of the example: https://files.mint.isi.edu/s/tmn7sRjjPh7BZvK/download",pihm_sample_Pongo,"Yu; Xuan; Christopher Duffy; Gopal Bhatt; Yuning Shi; L. N. Leonard; and Mukesh Kumar. ""Real-Time Implementation of the Penn State Integrated Hydrologic Modeling System: The Shale Hills Critical Zone Observatory."" In AGU Fall Meeting Abstracts; vol. 1; p. 1149. 2010",The Penn State Integrated Hydrologic Modeling System (PIHM) is a program used for simulating the distributed hydrolic states of a given watershed.,http://www.pihm.psu.edu/index.html,pihm_forrester;pihm_explanation_diagram,,
SWAT,https://w3id.org/okn/o/sdm#Theory-GuidedModel,The Soil & Water Assessment Tool (SWAT),1993,The Soil & Water Assessment Tool (SWAT) is a small watershed to river basin-scale model used to simulate the quality and quantity of surface and ground water and predict the environmental impact of land use; land management practices and climate change (https://swat.tamu.edu/ 2019),engel_bernard,swat_source,Soil; watershed;surface water; ground water;environmental impacts; land use; land management; climate change;soil erosion; source pollution,,,Hydrology,,,,https://swat.tamu.edu/docs/,https://plus.swat.tamu.edu/downloads/swatplustools-installer-1.2.0.zip,https://swatplus.gitbook.io/docs/installation,,swat_1.2.0,,swat_logo,Windows;Unix,QGIS 3,,SWAT_funding,texas_university,Bieger; Katrin; Arnold; Jeffrey G.; Rathjens; Hendrik; White; Michael J.; Bosch; David D.; Allen; Peter M.; Volk; Martin; and Srinivasan; Raghavan; 2017. Introduction to SWAT+; a Completely Restructured Version of the Soil and Water Assessment Tool. Journal of the American Water Resources Association (JAWRA) 53( 1): 115-130.,,,"Arnold Jeffrey G. et al. ""SWAT: Model use; calibration and validation."" Transactions of the ASABE 55.4 (2012): 1491-1508.",SWAT is a river basin scale model developed to quantify the impact of land management practices in large and complex watersheds.,https://swat.tamu.edu/,,,
TOPOFLOW,https://w3id.org/okn/o/sdm#Theory-GuidedModel,TopoFlow,,"Topoflow is a powerful spatially-distributed hydrologic model for various physical processes in a watershed, with the goal of accurately predicting how various hydrologic variables will evolve in time in response to climatic forcings.",peckham_scott,topoflow_source,snowmelt;precipitation;evapotranspiration;infiltration;channel/overland flow;shallow subsurface flow;flow diversions,river_discharge,,Hydrology,,https://csdms.colorado.edu/wiki/Model:TopoFlow,peckham_scott,https://github.com/peckhams/topoflow/blob/master/docs/,https://csdms.colorado.edu/pub/models/doi-source-code/topoflow-10.1594.IEDA.100174-3.1.0.tar.gz,https://csdms.colorado.edu/wiki/Model:TopoFlow,,topoflow_3.5;topoflow_3.6;49032802-8a68-4f6b-ac1b-5c0ce676e012,,topoflow_logo,Windows;Unix,IDL 6.0 or 6.3,,TOPOFLOW_funding,colorado_university,"Peckham; S. D. ""Geomorphometry and spatial hydrologic modelling."" Developments in Soil Science 33 (2009): 579-602.",,topoflow_vis,"Peckham; S. D. ""Geomorphometry and spatial hydrologic modelling."" Developments in Soil Science 33 (2009): 579-602.",,https://csdms.colorado.edu/wiki/Model:TopoFlow,,hinzman_larry;over_thomas;liljedahl_anna;bolton_bob,
WGEN,https://w3id.org/okn/o/sdm#EmpiricalModel,WGEN,2017,WGEN: A global weather generator for daily data derived from the Global Weather Generator (GWGEN),somer_philipp;kaplan_jed,,weather generator; climatology; meteorology; global meteorological database; temperature; precipitation; cloud cover; windspeed,,,Weather,2017,https://github.com/ARVE-Research/gwgen,khider_deborah,https://arve-research.github.io/gwgen/,https://github.com/ARVE-Research/gwgen/releases,https://arve-research.github.io/gwgen/install.html,,wgen_1.0.1,,wgen_logo,Windows;Unix,,,WGEN_funding,,Sommer; P. S. and Kaplan; J. O.: A globally calibrated scheme for generating daily meteorology from monthly statistics: Global-WGEN (GWGEN) v1.0; Geosci. Model Dev.; 10; 3771-3791; DOI: 10.5194/gmd-10-3771-2017; 2017,,,,,,,,
a318750f-1faa-4164-88a8-899589b21904,,GHOST: A watershed-scale hydrologic model,,"IWA researchers at IIHR—Hydroscience & Engineering (the parent organization of the Iowa Flood Center) developed and implemented a watershed-scale hydrologic model, the Generic Hydrologic Overland-Subsurface Toolkit (GHOST), to estimate watershed responses to rainfall events. GHOST considers Iowa’s varied topography, soils, and land use to simulate the hydrologic responses at watersheds over time periods on the order of decades.

GHOST is based on the open source hydrologic code MM-pihm (Qu and Duffy 2007, Yu et al. 2013), which fully couples surface and subsurface water systems to predict streamflow and groundwater movement for normal and extreme rainfall and snowmelt events. GHOST is a reformulation of MM-pihm designed to perform multi-year simulations in large basins. IIHR modelers developed modifications and modules in GHOST specifically to:

Increase performance
Couple fluxes capable of reproducing long-term continuous basin behavior
Capture physical processes in Iowa watersheds
Create robust algorithms
GHOST breaks the watershed down into manageable and representative numerical elements (40 acres for a HUC-8; 5–10 acres for a HUC-12). The model also quantifies the impact of existing and potential best management practices (BMPs).",696c6b2c-1a2b-4a5d-87ec-5db0cf7c7bb4,,watershed; weather extremes; ,,,Hydrology,,,,https://iowawatershedapproach.org/wp-content/uploads/2019/11/GHOST_V02.pdf,https://iowawatershedapproach.org/resources/ghost/,,,a5224a85-a259-40bd-88b2-9c1fdf277ea2,,,,,,,,,,,,"IWA researchers at IIHR—Hydroscience & Engineering (the parent organization of the Iowa Flood Center) developed and implemented a watershed-scale hydrologic model, the Generic Hydrologic Overland-Subsurface Toolkit (GHOST), to estimate watershed responses to rainfall events. GHOST considers Iowa’s varied topography, soils, and land use to simulate the hydrologic responses at watersheds over time periods on the order of decades.",https://iowawatershedapproach.org/resources/ghost/,,,
ac0a108b-eca1-4f20-af3e-d6d87f29e03f,,MODFLOW with Farm Process and Texture Model,,MODLFOW groundwater model with the farm process (FMP) and a texture model to better understand soil processes,7ada3329-1e8b-41f0-9a5a-bd4d31e59827,,"Hydrology, Agriculture, Geospatial Database, Texture Model, Farm Process, Numerical Model",,,Hydrology,,,,,,,"The CVHM helps to address water competition issues such as: - Conjunctive water use (interdependent use of surface water and groundwater) - Conservation of agricultural land - Land-use change, including environmental concerns and urbanization, and its effects on water resources - Effects of climate change.",cd1e357a-534f-4e47-8bb9-8d7789663ebf,,,,,,,,"Claudia C. Faunt, Randall T. Hanson, Kenneth Blitz, Laurel Rodgers (2009) California's Central Valley Groundwater Study: A powerful New Tool to Assess Water Resources in California's Central Valley. USGS Numbered Series Fact-Sheet 2009-3057. doi:10.3133/fs20093057",,,,,https://ca.water.usgs.gov/projects/central-valley/central-valley-hydrologic-model.html,,,
